hour_start_utc,temp,rad,dewpoint,rh
2026-07-25 23:00,22.1,1,12.3,53.7
2026-07-26 00:00,21.4,1,12.9,58.6
2026-07-26 01:00,20.3,3,14,67.8
2026-07-26 02:00,17.6,1,15.5,87.7
2026-07-26 03:00,17.6,1,16.1,91
2026-07-26 04:00,17.8,14,15.9,88.5
2026-07-26 05:00,18.2,27,15.6,85
2026-07-26 06:00,18.4,35,16,86.2
2026-07-26 07:00,18.5,69,16,85.6
2026-07-26 08:00,18.8,118,15.8,83
2026-07-26 09:00,19.5,274,15.6,78.4
2026-07-26 10:00,20.1,450,14.7,71.2
2026-07-26 11:00,21,653,14.9,68.2
2026-07-26 12:00,21.8,595,14.5,63.5
2026-07-26 13:00,21.6,323,14.6,64.7
2026-07-26 14:00,22.4,395,14.7,61.7
2026-07-26 15:00,22.8,244,14.5,59.5
2026-07-26 16:00,23,119,13.8,56.2
2026-07-26 17:00,23.1,192,14.8,59.6
2026-07-26 18:00,22.3,26,14.2,59.9
2026-07-26 19:00,22.4,1,13.8,58.3
2026-07-26 20:00,21.5,1,14.1,62.8
2026-07-26 21:00,22.2,0,14.9,63.4
2026-07-26 22:00,21.8,1,15.3,66.6
2026-07-26 23:00,21.8,1,14.9,64.9
2026-07-27 00:00,21.8,1,14.3,62.3
2026-07-27 01:00,21.6,1,12.5,56.2
2026-07-27 02:00,21.4,1,13.3,60.2
2026-07-27 03:00,21.1,1,13.1,60.4
2026-07-27 04:00,21,9,13.1,60.9
2026-07-27 05:00,21.1,84,12.8,59.1
2026-07-27 06:00,21.1,94,12.9,59.7
2026-07-27 07:00,21,90,13.2,60.8
2026-07-27 08:00,22.3,422,14.1,59.8
2026-07-27 09:00,23.7,787,13.8,53.9
2026-07-27 10:00,24.6,811,13.6,50.3
2026-07-27 11:00,25.8,916,12.6,44
2026-07-27 12:00,26.3,894,12.2,41.6
2026-07-27 13:00,26.7,833,10.7,36.8
2026-07-27 14:00,26.7,717,10.9,37.1
2026-07-27 15:00,27,559,10.6,35.9
2026-07-27 16:00,26.8,385,11.6,38.8
2026-07-27 17:00,26.6,210,10.7,36.8
2026-07-27 18:00,26,55,9.9,36.3
2026-07-27 19:00,24.4,3,10.8,42.3
2026-07-27 20:00,23.3,1,11,46
2026-07-27 21:00,22.8,1,10.5,45.7
2026-07-27 22:00,22.3,1,10.5,47.1
2026-07-27 23:00,22,1,10.2,47.2
2026-07-28 00:00,21.6,1,10.1,48
2026-07-28 01:00,20.8,1,10.4,51.6
2026-07-28 02:00,20.3,1,10.5,53.2
2026-07-28 03:00,19.4,1,10.6,56.7
2026-07-28 04:00,19.6,11,10.4,55.3
2026-07-28 05:00,20.1,138,11,56
2026-07-28 06:00,21.8,324,11.5,51.9
2026-07-28 07:00,22.4,495,12.8,54.7
2026-07-28 08:00,22.7,652,13.1,54.7
2026-07-28 09:00,23.7,790,12.9,50.9
2026-07-28 10:00,24.7,876,12.8,47.5
2026-07-28 11:00,26,905,12.7,43.5
2026-07-28 12:00,27.1,885,12.6,40.7
2026-07-28 13:00,28.4,820,13,38.7
2026-07-28 14:00,29.5,707,12.7,35.5
2026-07-28 15:00,30,550,14.3,39
2026-07-28 16:00,28.8,369,15.4,44.2
2026-07-28 17:00,28.6,172,15.1,43.8
2026-07-28 18:00,27.9,40,15,45.2
2026-07-28 19:00,27.4,5,13.6,42.8
2026-07-28 20:00,26.4,1,13.6,45.2
2026-07-28 21:00,25.9,1,13.6,46.5
2026-07-28 22:00,25.2,1,13.4,47.9
2026-07-28 23:00,24.6,1,13.3,49.5
2026-07-29 00:00,23.7,1,13.4,52.5
2026-07-29 01:00,23.2,1,13.6,54.9
2026-07-29 02:00,22.9,1,13.9,57
2026-07-29 03:00,22.6,1,14.2,59.1
2026-07-29 04:00,22.2,13,14.7,62.5
2026-07-29 05:00,22.9,125,15.6,63.2
2026-07-29 06:00,24.6,304,16.8,61.7
2026-07-29 07:00,25.8,477,16.7,57.3
2026-07-29 08:00,26.6,644,16.3,53.5
2026-07-29 09:00,28.2,784,16.3,48.7
2026-07-29 10:00,29,868,16.2,45.9
2026-07-29 11:00,30.8,897,15.3,39.3
2026-07-29 12:00,31.7,882,14.6,35.5
2026-07-29 13:00,33.2,823,13.7,30.8
2026-07-29 14:00,33.7,720,11.7,26.4
2026-07-29 15:00,33.6,557,12,27
2026-07-29 16:00,33.9,381,10.4,23.9
2026-07-29 17:00,33.4,203,10,23.8
2026-07-29 18:00,31.6,52,10.7,27.6
2026-07-29 19:00,29.1,3,10,30.6
2026-07-29 20:00,27.6,1,10.3,34
2026-07-29 21:00,26.5,1,10.3,36.2
2026-07-29 22:00,25.4,1,9.7,37.2
2026-07-29 23:00,24.7,1,9.3,37.8
2026-07-30 00:00,24.2,1,8.8,37.5
2026-07-30 01:00,23.4,1,8.9,39.6
2026-07-30 02:00,22.8,1,9.1,41.8
2026-07-30 03:00,22.6,1,10,44.8
2026-07-30 04:00,22,14,10.6,48.5
2026-07-30 05:00,22.5,120,11.5,50
2026-07-30 06:00,24.2,293,14.3,54.2
2026-07-30 07:00,25.2,467,14.7,52.2
2026-07-30 08:00,26.1,621,14.5,48.8
2026-07-30 09:00,26.7,754,14.4,46.9
2026-07-30 10:00,28.1,852,13.6,41
2026-07-30 11:00,29.5,885,12.7,35.9
2026-07-30 12:00,31.9,882,10.5,26.9
2026-07-30 13:00,32.3,716,11.9,28.8
2026-07-30 14:00,31,335,12.6,32.5
2026-07-30 15:00,30.4,359,12.8,34
2026-07-30 16:00,30.7,354,13.3,34.5
2026-07-30 17:00,31.2,179,13,33
2026-07-30 18:00,29.6,45,14.1,39.3
2026-07-30 19:00,27.2,3,14.8,46.7
2026-07-30 20:00,25.6,1,13.8,47.9
2026-07-30 21:00,25.2,1,13.7,48.9
2026-07-30 22:00,24.3,1,13.8,52
2026-07-30 23:00,23.9,1,14.2,54.3
2026-07-31 00:00,23.3,1,13.9,55.2
2026-07-31 01:00,22.9,1,13.6,55.9
2026-07-31 02:00,22.4,1,13.3,56.1
2026-07-31 03:00,22.2,1,12.8,55
2026-07-31 04:00,21.9,16,12.8,56.5
2026-07-31 05:00,22.5,117,13.8,58.2
2026-07-31 06:00,24.8,309,15.9,57.7
2026-07-31 07:00,25,428,16,57.6
2026-07-31 08:00,25.8,564,16.1,54.9
2026-07-31 09:00,27.2,619,14.9,47
2026-07-31 10:00,29.4,468,13.8,38.7
2026-07-31 11:00,28.5,479,15.4,45
2026-07-31 12:00,28.5,334,14.6,42.9
2026-07-31 13:00,30.7,644,13.8,35.9
2026-07-31 14:00,31,494,12.4,32.2
2026-07-31 15:00,30.3,347,14.1,38.1
2026-07-31 16:00,29.5,171,14.9,41.2
2026-07-31 17:00,28.9,45,13.8,39.5
2026-07-31 18:00,28.4,12,13.4,39.8
2026-07-31 19:00,28.4,1,13.4,39.9
2026-07-31 20:00,27.7,1,13.6,41.9
2026-07-31 21:00,26,3,16.7,56.6
2026-07-31 22:00,22.7,2,17.7,73.6
2026-07-31 23:00,22.8,0,16.7,68.7
2026-08-01 00:00,23.6,1,15.1,59.1
2026-08-01 01:00,22.9,1,15.6,63.7
2026-08-01 02:00,22.5,1,15.6,65
2026-08-01 03:00,22.6,1,15.1,62.7
2026-08-01 04:00,22.5,3,15.1,63.2
2026-08-01 05:00,21.1,33,16.5,75.4
2026-08-01 06:00,21.9,127,17.1,74.8
2026-08-01 07:00,23.5,221,16.8,66.4
2026-08-01 08:00,23.8,327,16.9,65.1
2026-08-01 09:00,25.3,632,16.8,59.4
2026-08-01 10:00,26.7,841,16.5,53.7
2026-08-01 11:00,27.5,876,15.6,48.5
2026-08-01 12:00,28.1,864,15.4,46
2026-08-01 13:00,28.8,809,15.9,45.5
2026-08-01 14:00,29.5,700,15,41.6
2026-08-01 15:00,29.8,541,14.8,40.1
2026-08-01 16:00,29.8,316,15.3,41.5
2026-08-01 17:00,29.8,203,15.1,40.9
2026-08-01 18:00,28.9,35,14.4,41.3
2026-08-01 19:00,27.2,2,14.2,45
2026-08-01 20:00,26.5,1,14.1,46.4
2026-08-01 21:00,25.8,1,14.4,49.6
2026-08-01 22:00,25.3,1,15.2,53.7
2026-08-01 23:00,24.4,1,15.4,57.4
2026-08-02 00:00,23.2,1,15.3,61.2
2026-08-02 01:00,23,0,15.3,61.6
2026-08-02 02:00,22.5,1,15.4,64.3
2026-08-02 03:00,21.8,1,15.5,67.8
2026-08-02 04:00,21.5,11,15.6,69.3
2026-08-02 05:00,21.8,114,15.9,69.1
2026-08-02 06:00,23.4,293,16.3,64.1
2026-08-02 07:00,23.8,460,17.5,67.8
2026-08-02 08:00,24.5,619,17.4,64.8
2026-08-02 09:00,25.5,752,17.3,60.6
2026-08-02 10:00,26.7,847,16.7,54.2
2026-08-02 11:00,27.3,885,16.8,52.6
2026-08-02 12:00,29.1,869,17.1,48.4
2026-08-02 13:00,30.3,821,16.3,43.1
2026-08-02 14:00,31.1,715,14.6,36.9
2026-08-02 15:00,31.8,555,12.9,32
2026-08-02 16:00,32.1,364,11.3,28.6
2026-08-02 17:00,30.9,170,13.3,34.2
2026-08-02 18:00,29.8,39,9.5,28.3
2026-08-02 19:00,28.6,1,8.4,28.3
2026-08-02 20:00,27.6,1,9.9,33.2
2026-08-02 21:00,26.8,1,11.5,38.5
2026-08-02 22:00,26.4,1,11.8,40.4
2026-08-02 23:00,25.8,1,12.2,42.8
2026-08-03 00:00,25,1,13.2,48
2026-08-03 01:00,25.4,1,12.2,43.7
2026-08-03 02:00,24.4,1,12.5,47.3
2026-08-03 03:00,24,1,12.6,48.9
2026-08-03 04:00,23.7,15,12.8,50.7
2026-08-03 05:00,24.5,141,13.6,50.8
2026-08-03 06:00,25.5,147,16.3,57.1
2026-08-03 07:00,25.8,209,16.3,55.9
2026-08-03 08:00,26,163,17,57.8
2026-08-03 09:00,25.8,213,18,61.9
2026-08-03 10:00,26.3,151,17.2,57.4
2026-08-03 11:00,26.6,276,16.5,53.7
2026-08-03 12:00,28.7,575,15.2,44
2026-08-03 13:00,30.6,786,13.9,36.3
2026-08-03 14:00,31.9,695,14,33.7
2026-08-03 15:00,30.4,340,14.5,38.1
2026-08-03 16:00,30.2,396,15.2,40.6
2026-08-03 17:00,30.8,128,12.8,33.2
2026-08-03 18:00,29.4,4,13.6,38
2026-08-03 19:00,23.2,4,18.2,74
2026-08-03 20:00,22.1,1,19,82.3
2026-08-03 21:00,21.9,1,18.7,82
2026-08-03 22:00,21.5,1,18.3,81.6
2026-08-03 23:00,21.7,1,18.2,80.7
2026-08-04 00:00,21.4,1,17.9,80.5
2026-08-04 01:00,21.1,1,18.5,84.8
2026-08-04 02:00,20.8,1,18.9,88.9
2026-08-04 03:00,20.7,1,18.1,84.8
2026-08-04 04:00,20.6,11,17.4,81.9
2026-08-04 05:00,21.4,100,17.4,77.9
2026-08-04 06:00,23.2,279,18.4,74.6
2026-08-04 07:00,24.1,465,19.6,76
2026-08-04 08:00,24.8,650,19.8,73.6
2026-08-04 09:00,25.2,579,18.9,68
2026-08-04 10:00,26.5,830,17.9,59
2026-08-04 11:00,27.8,841,17.4,53.1
2026-08-04 12:00,29.1,831,16.9,47.9
2026-08-04 13:00,30.4,782,16.1,42.2
2026-08-04 14:00,31.4,710,16.5,40.9
2026-08-04 15:00,29.4,417,18.4,51.7
2026-08-04 16:00,25.8,45,17.5,61.5
2026-08-04 17:00,21.2,2,18.6,85.2
2026-08-04 18:00,21.2,1,19.2,88.3
2026-08-04 19:00,20.3,1,19.2,93.2
2026-08-04 20:00,20.3,1,19.1,92.5
2026-08-04 21:00,19.9,1,19,94.9
2026-08-04 22:00,19.8,1,18.9,94.4
2026-08-04 23:00,19.8,1,18.5,92.3
2026-08-05 00:00,19.6,1,18.6,93.6
2026-08-05 01:00,19.5,1,18.6,94.1
2026-08-05 02:00,19.7,1,18.7,94.2
2026-08-05 03:00,19.7,1,18.8,94.4
2026-08-05 04:00,19.6,12,18.9,96
2026-08-05 05:00,20.2,69,19.2,94.1
2026-08-05 06:00,21.2,226,18.9,86.9
2026-08-05 07:00,21.9,382,18.7,82.2
2026-08-05 08:00,22.6,604,19,80
2026-08-05 09:00,23.4,737,19,76.2
2026-08-05 10:00,24.7,829,18,66.4
2026-08-05 11:00,26.1,865,17.3,58.7
2026-08-05 12:00,27.4,845,16.8,52.5
2026-08-05 13:00,27.4,785,18,56.6
2026-08-05 14:00,28.7,672,16.4,47.5
2026-08-05 15:00,29.4,516,15.9,44
2026-08-05 16:00,29.2,345,16,44.8
2026-08-05 17:00,29.1,154,16.6,47.1
2026-08-05 18:00,28.5,21,15,44
2026-08-05 19:00,27.4,2,14.3,44.9
2026-08-05 20:00,26.7,1,13.8,45
2026-08-05 21:00,25.6,1,13.7,47.8
2026-08-05 22:00,24,1,13.8,52.9
2026-08-05 23:00,23.3,1,13.7,54.7
2026-08-06 00:00,23.1,1,13.5,54.5
2026-08-06 01:00,22.7,1,13.6,56.8
2026-08-06 02:00,21.6,1,13.9,61.7
2026-08-06 03:00,21.4,1,14,62.7
2026-08-06 04:00,21.1,9,13.8,62.8
2026-08-06 05:00,21.6,111,14,61.8
2026-08-06 06:00,23.6,249,14.5,56.8
2026-08-06 07:00,24.7,476,14.4,52.8
2026-08-06 08:00,24.8,615,15.9,57.9
2026-08-06 09:00,25.4,752,15,52.6
2026-08-06 10:00,26.4,844,14.3,47.4
2026-08-06 11:00,27.3,876,14.7,46.1
2026-08-06 12:00,28.1,850,14.5,43.6
2026-08-06 13:00,28.6,794,14.2,41.4
2026-08-06 14:00,29,687,14,40.1
2026-08-06 15:00,29.4,530,13.8,38.6
2026-08-06 16:00,29.3,352,13.3,37.6
2026-08-06 17:00,29.1,183,12.8,36.9
2026-08-06 18:00,28.3,36,12.2,37
2026-08-06 19:00,26.5,2,12.5,41.9
2026-08-06 20:00,25.2,1,12.6,45.7
2026-08-06 21:00,24.2,1,12.5,47.9
2026-08-06 22:00,23.5,1,11.6,47.1
2026-08-06 23:00,23.3,1,11.3,46.9
2026-08-07 00:00,23.3,1,11.7,48.3
2026-08-07 01:00,22.8,1,11.9,50.1
2026-08-07 02:00,22.1,1,10.9,49.1
2026-08-07 03:00,21.1,1,10.6,51.4
2026-08-07 04:00,20.4,8,10.3,52.4
2026-08-07 05:00,20.4,103,10.7,53.5
2026-08-07 06:00,21.9,286,11.1,50.3
2026-08-07 07:00,23.1,454,11,46.5
2026-08-07 08:00,23.5,616,13,51.6
2026-08-07 09:00,24,748,13,50.4
2026-08-07 10:00,24.9,833,13.3,48.7
2026-08-07 11:00,25.8,864,13.6,46.9
2026-08-07 12:00,26.8,849,13.5,43.7
2026-08-07 13:00,27.6,793,13.6,42.2
2026-08-07 14:00,28.3,685,13.7,40.8
2026-08-07 15:00,28.7,543,13.6,39.7
2026-08-07 16:00,28.7,361,13.3,38.7
2026-08-07 17:00,28.5,124,12.4,37.2
2026-08-07 18:00,27.3,32,11.7,37.9
2026-08-07 19:00,25.6,2,11.6,41.5
2026-08-07 20:00,25.1,1,11.1,41.2
2026-08-07 21:00,24.6,1,10.5,41.1
2026-08-07 22:00,24.2,1,10.2,41.1
2026-08-07 23:00,23.5,1,10.2,43
2026-08-08 00:00,22.9,1,10.5,45.5
2026-08-08 01:00,21.8,1,10.7,49.3
2026-08-08 02:00,20.8,1,10.9,53.3
2026-08-08 03:00,20.9,1,10.4,51.1
2026-08-08 04:00,20.3,8,10.2,52.2
2026-08-08 05:00,20.5,102,10.5,52.9
2026-08-08 06:00,22.4,288,12.2,52.4
2026-08-08 07:00,23,458,14.1,57.1
2026-08-08 08:00,23.7,619,14.7,57
2026-08-08 09:00,24.3,753,14.2,53.3
2026-08-08 10:00,25.3,843,13.9,49.3
2026-08-08 11:00,26.3,875,13.4,44.9
2026-08-08 12:00,27.4,863,13.7,42.8
2026-08-08 13:00,28.7,812,14,40.8
2026-08-08 14:00,29.8,693,12.2,33.9
2026-08-08 15:00,30.7,529,9.9,27.7
2026-08-08 16:00,29.4,351,14.6,41.5
2026-08-08 17:00,28.8,167,12.9,37.5
2026-08-08 18:00,27.3,26,12.9,41
2026-08-08 19:00,26.4,1,12.2,41.3
2026-08-08 20:00,25.5,1,12,43
2026-08-08 21:00,25.1,1,11.9,43.8
2026-08-08 22:00,24.1,1,11.7,45.7
2026-08-08 23:00,23.5,1,11.1,45.9
2026-08-09 00:00,23,1,11,46.7
2026-08-09 01:00,22.4,1,11,48.3
2026-08-09 02:00,22.2,1,10.7,48.3
2026-08-09 03:00,21.7,1,10.9,50.6
2026-08-09 04:00,21.2,9,10.9,51.8
2026-08-09 05:00,22,84,12.2,53.5
2026-08-09 06:00,23.7,264,13.1,51.6
2026-08-09 07:00,24.9,404,14.3,51.7
2026-08-09 08:00,25.7,583,14.4,49.6
2026-08-09 09:00,26,603,15.2,51.3
2026-08-09 10:00,25.8,249,15.1,52
2026-08-09 11:00,24.5,135,15.6,57.8
2026-08-09 12:00,24.4,196,16,59.7
2026-08-09 13:00,28.2,748,14.5,43.2
2026-08-09 14:00,30,662,14.2,38
2026-08-09 15:00,29.7,483,13.8,37.8
2026-08-09 16:00,29.3,141,13.7,38.5
2026-08-09 17:00,27.6,72,15.5,47.8
2026-08-09 18:00,27,11,14,45
2026-08-09 19:00,27.1,1,12.1,39.3
2026-08-09 20:00,26,1,11.8,41.1
2026-08-09 21:00,24.6,2,11.3,43.5
2026-08-09 22:00,23,1,11.7,49
2026-08-09 23:00,22.8,1,12.2,51.2
2026-08-10 00:00,22.3,1,12.6,54.2
2026-08-10 01:00,21.8,1,12.9,56.8
2026-08-10 02:00,21.6,1,13.3,59.5
2026-08-10 03:00,21.4,1,13.9,62.5
2026-08-10 04:00,21.1,11,14.6,66.4
2026-08-10 05:00,22.1,78,15.4,65.6
2026-08-10 06:00,23.3,201,15.4,61.3
2026-08-10 07:00,24.4,227,15.2,56.6
2026-08-10 08:00,24.4,121,15.7,58.3
2026-08-10 09:00,25.6,626,16.1,55.9
2026-08-10 10:00,26.3,709,15.3,50.9
2026-08-10 11:00,27.7,807,14.1,43.5
2026-08-10 12:00,28.4,802,14.1,41.7
2026-08-10 13:00,29.3,762,13.7,38.6
2026-08-10 14:00,30.5,669,13.4,35.2
2026-08-10 15:00,30.8,506,14.2,36.4
2026-08-10 16:00,31.3,325,13.6,34
2026-08-10 17:00,30.6,150,12.9,33.7
2026-08-10 18:00,28.8,26,12.9,37.7
2026-08-10 19:00,27.1,2,13,41.9
2026-08-10 20:00,26.6,1,12.7,42.1
2026-08-10 21:00,26.5,1,12,40.5
2026-08-10 22:00,25.8,1,11.8,41.8
2026-08-10 23:00,24.5,1,12.1,45.8
2026-08-11 00:00,23.6,1,12.1,48.5
2026-08-11 01:00,23.1,1,12.3,50.8
2026-08-11 02:00,22.5,1,12.6,53.5
2026-08-11 03:00,22,1,12.6,55.4
2026-08-11 04:00,21.6,10,12.6,56.5
2026-08-11 05:00,22,84,13,56.8
2026-08-11 06:00,23.8,256,14.2,54.9
2026-08-11 07:00,24.4,410,15.6,58.2
2026-08-11 08:00,24.9,579,16.4,59.1
2026-08-11 09:00,25.9,714,15,51
2026-08-11 10:00,27.1,798,14.4,45.8
2026-08-11 11:00,28,826,14.2,43
2026-08-11 12:00,29.8,821,15.4,41.8
2026-08-11 13:00,30.2,761,16.4,43.6
2026-08-11 14:00,32,644,15,35.9
2026-08-11 15:00,31.6,399,14.6,35.9
2026-08-11 16:00,30.1,299,15.1,40.3
2026-08-11 17:00,27.6,106,13.1,40.9
2026-08-11 18:00,26.6,22,13.5,44.3
2026-08-11 19:00,26,2,13.7,46.7
2026-08-11 20:00,25.1,1,13.8,49.3
2026-08-11 21:00,24,1,13.6,52.3
2026-08-11 22:00,23.8,1,13.7,53.1
2026-08-11 23:00,24.1,1,14.2,54.1
2026-08-12 00:00,23.4,1,14.4,56.7
2026-08-12 01:00,22.5,1,13.9,58.4
2026-08-12 02:00,21.7,1,14.1,62.1
2026-08-12 03:00,21.2,1,14.2,64.2
2026-08-12 04:00,21,8,13.9,64.1
2026-08-12 05:00,21.1,83,14.3,65.1
2026-08-12 06:00,22.9,252,15,61
2026-08-12 07:00,23.5,421,15.6,61.4
2026-08-12 08:00,24.1,575,15.8,59.7
2026-08-12 09:00,25.4,710,15.3,53.5
2026-08-12 10:00,26.2,801,15.7,52.4
2026-08-12 11:00,27.1,828,15.9,50.3
2026-08-12 12:00,28.4,803,15.6,45.9
2026-08-12 13:00,29.6,751,14.8,40.5
2026-08-12 14:00,30.9,640,15,38.2
2026-08-12 15:00,31.8,483,15,36.2
2026-08-12 16:00,31.9,312,15.3,36.7
2026-08-12 17:00,29.8,133,17.9,50.2
2026-08-12 18:00,27.2,7,18.3,58.4
2026-08-12 19:00,27.9,1,13,40.3
2026-08-12 20:00,27.6,2,12.3,38.9
2026-08-12 21:00,26,1,14,47.6
2026-08-12 22:00,25.1,1,14.4,51.7
2026-08-12 23:00,25.1,1,12.4,45.2
2026-08-13 00:00,24.7,1,12.1,45.3
2026-08-13 01:00,24,1,12.2,47.4
2026-08-13 02:00,23.9,1,11.6,45.9
2026-08-13 03:00,22.9,1,11.7,48.9
2026-08-13 04:00,22.2,8,12.4,53.7
2026-08-13 05:00,22.4,84,13.5,57.2
2026-08-13 06:00,24.1,253,16.2,61.3
2026-08-13 07:00,25.2,420,16.6,58.6
2026-08-13 08:00,26.2,580,15.6,52.1
2026-08-13 09:00,26.8,716,15.8,51.1
2026-08-13 10:00,27.6,806,15.9,48.9
2026-08-13 11:00,28.8,833,15.5,44.7
2026-08-13 12:00,30.2,814,14.2,37.8
2026-08-13 13:00,31.5,757,13.7,33.9
2026-08-13 14:00,32,645,13.9,33.5
2026-08-13 15:00,33.2,479,14.5,32.4
2026-08-13 16:00,32,304,16.3,39.1
2026-08-13 17:00,31.3,97,19.2,48.9
2026-08-13 18:00,30.1,18,14.6,39.6
2026-08-13 19:00,28.3,1,13.4,40.1
2026-08-13 20:00,28.4,1,11.1,34.1
2026-08-13 21:00,27.1,1,10.3,35.1
2026-08-13 22:00,26.3,1,9.3,34.3
2026-08-13 23:00,26,0,9,34.3
2026-08-14 00:00,25,1,9.6,37.9
2026-08-14 01:00,24,1,10.8,43.4
2026-08-14 02:00,23.2,1,11.6,48.2
2026-08-14 03:00,22.9,1,12,50.1
2026-08-14 04:00,22.7,7,12.5,52.7
2026-08-14 05:00,22.9,83,13.3,54.7
2026-08-14 06:00,24.8,254,15.2,55.3
2026-08-14 07:00,25.8,422,15.9,54.5
2026-08-14 08:00,26.4,585,15.8,52.1
2026-08-14 09:00,27.9,726,15.1,45.8
2026-08-14 10:00,28.6,820,14.6,42.6
2026-08-14 11:00,29.4,842,13.6,38.1
2026-08-14 12:00,31.7,835,11.4,28.9
2026-08-14 13:00,32.5,709,12.5,29.7
2026-08-14 14:00,32.5,510,13.8,32.4
2026-08-14 15:00,31.6,379,13.3,33.2
2026-08-14 16:00,31,80,12.2,31.6
2026-08-14 17:00,29.9,66,11.8,32.8
2026-08-14 18:00,28.4,10,11.3,34.7
2026-08-14 19:00,27.4,1,12.2,38.9
2026-08-14 20:00,26.2,1,11.8,40.7
2026-08-14 21:00,26,1,12.1,42
2026-08-14 22:00,26,1,12.5,43.1
2026-08-14 23:00,25.7,1,12.8,44.9
2026-08-15 00:00,25,1,12.9,47.1
2026-08-15 01:00,23.8,1,12.9,50.3
2026-08-15 02:00,23.4,1,13.2,52.8
2026-08-15 03:00,23.2,1,13.3,53.6
2026-08-15 04:00,22.6,6,13.3,55.9
2026-08-15 05:00,22.9,103,13.3,54.7
2026-08-15 06:00,23.4,160,13.7,54.6
2026-08-15 07:00,24.2,409,14.1,53.3
2026-08-15 08:00,24.9,405,14.7,53.1
2026-08-15 09:00,25.5,656,15.2,53.2
2026-08-15 10:00,27.3,803,15,47
2026-08-15 11:00,28.6,818,14.5,42.2
2026-08-15 12:00,29.9,811,12.9,35.5
2026-08-15 13:00,30.1,661,13.4,36.2
2026-08-15 14:00,30.1,474,12.7,34.5
2026-08-15 15:00,30.9,476,13.6,34.9
2026-08-15 16:00,31.4,301,13.2,32.9
2026-08-15 17:00,30.6,99,13.1,34.2
2026-08-15 18:00,29.1,19,12.3,35.7
2026-08-15 19:00,28,1,12.1,37.3
2026-08-15 20:00,26.6,1,11.9,39.9
2026-08-15 21:00,25.6,1,11.8,42
2026-08-15 22:00,26.1,0,11.8,41.1
2026-08-15 23:00,26.9,1,11.3,37.9
2026-08-16 00:00,26.1,1,11.8,40.8
2026-08-16 01:00,25.1,1,12,44.1
2026-08-16 02:00,23.5,1,12.5,50.2
2026-08-16 03:00,22.5,1,12.9,54.7
2026-08-16 04:00,22.1,6,13.3,57.4
2026-08-16 05:00,22.3,56,13.1,56
2026-08-16 06:00,24.2,257,13.6,51.5
2026-08-16 07:00,24.6,307,14.7,54
2026-08-16 08:00,26.2,591,14.7,49.3
2026-08-16 09:00,26.8,607,15.2,49
2026-08-16 10:00,28,742,14,42.4
2026-08-16 11:00,29.1,842,14.2,40.2
2026-08-16 12:00,30,761,15.1,40.7
2026-08-16 13:00,31.9,700,13.3,32.9
2026-08-16 14:00,32.5,633,12.1,28.9
2026-08-16 15:00,31.9,437,12.1,30
2026-08-16 16:00,30.6,287,11.1,30.1
2026-08-16 17:00,29.8,144,11.1,31.6
2026-08-16 18:00,28.6,21,11.1,34
2026-08-16 19:00,27.4,1,11.7,37.8
2026-08-16 20:00,26.1,1,12,41.4
2026-08-16 21:00,25.4,1,12,43.4
2026-08-16 22:00,24.3,1,15.7,58.7
2026-08-16 23:00,23.4,1,16.2,64.2
2026-08-17 00:00,22.8,1,15.4,62.9
2026-08-17 01:00,21.9,1,15.2,65.5
2026-08-17 02:00,21.3,1,15.6,69.8
2026-08-17 03:00,20.9,1,16,73.6
2026-08-17 04:00,21.2,5,16.4,74.1
2026-08-17 05:00,21.3,34,17.3,78
2026-08-17 06:00,20.9,68,18.5,86.2
2026-08-17 07:00,20.6,41,17.6,83.1
2026-08-17 08:00,20.4,124,18.6,89.5
2026-08-17 09:00,22.1,369,18.2,78.8
2026-08-17 10:00,22,121,18.6,80.9
2026-08-17 11:00,19.9,67,18.5,91.9
2026-08-17 12:00,19.6,157,18.4,92.5
2026-08-17 13:00,21.2,435,18.3,83.8
2026-08-17 14:00,23.1,548,17.3,69.9
2026-08-17 15:00,24.1,475,16.2,61.4
2026-08-17 16:00,23.2,266,16.6,66.4
2026-08-17 17:00,22.6,66,17.1,71.1
2026-08-17 18:00,21.6,11,17.4,77.2
2026-08-17 19:00,21,1,17.1,78.1
2026-08-17 20:00,21.1,1,17.1,77.7
2026-08-17 21:00,21.2,1,17.2,77.9
2026-08-17 22:00,20.8,1,17.1,79.6
2026-08-17 23:00,20.3,1,16.9,80.7
2026-08-18 00:00,20,1,16.7,81.3
2026-08-18 01:00,20.1,1,17,81.8
2026-08-18 02:00,20,1,17.2,84.4
2026-08-18 03:00,20.1,1,17.7,86.1
2026-08-18 04:00,20.3,3,17.8,86
2026-08-18 05:00,20.7,34,18,84.5
2026-08-18 06:00,21.2,65,17.8,80.8
2026-08-18 07:00,22,266,17.5,75.4
2026-08-18 08:00,23.4,529,17.2,67.9
2026-08-18 09:00,24.1,638,16.5,62.8
2026-08-18 10:00,25,741,16.1,57.9
2026-08-18 11:00,26.7,820,14.2,46.1
2026-08-18 12:00,27.2,682,14.2,45.1
2026-08-18 13:00,27.1,589,14.8,46.8
2026-08-18 14:00,27.7,568,14.6,44.6
2026-08-18 15:00,28.1,410,14.5,43.5
2026-08-18 16:00,27.5,197,14.5,44.9
2026-08-18 17:00,27.7,91,13.1,40.5
2026-08-18 18:00,26.4,18,13.7,46.2
2026-08-18 19:00,24.6,1,13.6,50.7
